algorithm,optimal_result,iterations,time,trial
rhc,77.0,300,0.0,7
sa,76.0,300,0.0,7
ga,44.0,300,0.00200009346008,7
mimic,80.0,300,0.717000007629,7
rhc,79.0,500,0.0,7
sa,75.0,500,0.000999927520752,7
ga,50.0,500,0.00399994850159,7
mimic,80.0,500,1.22599983215,7
rhc,80.0,1000,0.0,7
sa,80.0,1000,0.00100016593933,7
ga,45.0,1000,0.010999917984,7
mimic,80.0,1000,2.38800001144,7
rhc,80.0,1500,0.0,7
sa,80.0,1500,0.000999927520752,7
ga,44.0,1500,0.018000125885,7
mimic,80.0,1500,3.50199985504,7
rhc,80.0,2000,0.00100016593933,7
sa,80.0,2000,0.000999927520752,7
ga,53.0,2000,0.0230000019073,7
mimic,80.0,2000,4.82000017166,7
rhc,80.0,2500,0.000999927520752,7
sa,80.0,2500,0.000999927520752,7
ga,42.0,2500,0.0230000019073,7
mimic,80.0,2500,5.55999994278,7
rhc,80.0,3000,0.0,7
sa,80.0,3000,0.000999927520752,7
ga,37.0,3000,0.0260000228882,7
mimic,80.0,3000,7.46700000763,7
rhc,80.0,3500,0.0,7
sa,80.0,3500,0.00200009346008,7
ga,48.0,3500,0.0349998474121,7
mimic,80.0,3500,7.88800001144,7
rhc,80.0,4000,0.00100016593933,7
sa,80.0,4000,0.00200009346008,7
ga,46.0,4000,0.0429999828339,7
mimic,80.0,4000,9.4240000248,7
rhc,80.0,4500,0.00100016593933,7
sa,80.0,4500,0.00300002098083,7
ga,49.0,4500,0.0469999313354,7
mimic,80.0,4500,10.8240001202,7
rhc,80.0,5000,0.0019998550415,7
sa,80.0,5000,0.00200009346008,7
ga,48.0,5000,0.0500001907349,7
mimic,80.0,5000,12.9579999447,7
rhc,46.0,10,0.0,8
sa,47.0,10,0.0,8
ga,47.0,10,0.0,8
mimic,65.0,10,0.0360000133514,8
rhc,56.0,100,0.0,8
sa,44.0,100,0.0,8
ga,45.0,100,0.00200009346008,8
mimic,77.0,100,0.266999959946,8
rhc,72.0,300,0.0,8
sa,67.0,300,0.0,8
ga,49.0,300,0.00300002098083,8
mimic,80.0,300,0.748999834061,8
rhc,77.0,500,0.0,8
sa,77.0,500,0.0,8
ga,55.0,500,0.00899982452393,8
mimic,80.0,500,1.2570002079,8
rhc,80.0,1000,0.0,8
sa,80.0,1000,0.000999927520752,8
ga,45.0,1000,0.00999999046326,8
mimic,80.0,1000,2.41000008583,8
rhc,80.0,1500,0.0,8
sa,80.0,1500,0.0,8
ga,45.0,1500,0.0179998874664,8
mimic,80.0,1500,3.6819999218,8
rhc,80.0,2000,0.0,8
sa,80.0,2000,0.000999927520752,8
ga,50.0,2000,0.0190000534058,8
mimic,80.0,2000,4.61100006104,8
rhc,80.0,2500,0.000999927520752,8
sa,80.0,2500,0.000999927520752,8
ga,50.0,2500,0.0209999084473,8
mimic,80.0,2500,6.08400011063,8
rhc,80.0,3000,0.0,8
sa,80.0,3000,0.0019998550415,8
ga,47.0,3000,0.0299999713898,8
mimic,80.0,3000,7.11400008202,8
rhc,80.0,3500,0.000999927520752,8
sa,80.0,3500,0.00200009346008,8
ga,50.0,3500,0.0350000858307,8
mimic,80.0,3500,8.7539999485,8
rhc,80.0,4000,0.000999927520752,8
sa,80.0,4000,0.00200009346008,8
ga,47.0,4000,0.0390000343323,8
mimic,80.0,4000,9.03200006485,8
